source_relation,date_day,account_name,account_id,campaign_name,campaign_id,campaign_type,campaign_timezone,campaign_status,device_os,device_type,network,currency_code,clicks,impressions,spend,conversions,conversions_value,all_conversions,all_conversions_value
"",2019-05-24,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,36,0.0,0,0,0,0
"",2018-09-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,1,0.66,0,0,0,0
"",2018-12-09,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-04-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,3,71,1.21,0,0,0,0
"",2018-10-16,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,0.26,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-04-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,4,1.67,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2019-03-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,6,0.0,0,0,0,0
"",2019-02-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-12,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-01,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-15,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-04-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,2,0.0,0,0,0,0
"",2018-12-07,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,4,0.33,0,0,0,0
"",2019-02-20,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,3,0.08,0,0,0,0
"",2019-02-18,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-12-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,153,1.49,0,0,0,0
"",2018-12-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,4,2.82,0,0,0,0
"",2019-05-10,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,2,18,1.53,0,0,0,0
"",2019-02-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,3,0.06,0,0,0,0
"",2019-01-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-10-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,4,3.0,0,0,0,0
"",2018-12-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-02,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2019-05-05,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,1,1,1.0,0,0,0,0
"",2019-05-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Bing and Yahoo! search,USD,1,1,0.24,0,0,0,0
"",2018-09-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-12-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,7,0.05,0,0,0,0
"",2019-03-12,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-01-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,AOL search,USD,0,3,0.0,0,0,0,0
"",2019-02-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,9,0.0,0,0,0,0
"",2018-10-02,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-25,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-25,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,1,3,5.84,0,0,0,0
"",2018-09-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,1,1,0.5,0,0,0,0
"",2019-04-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-05-04,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2019-04-03,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-01,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,2,20,10.29,0,0,0,0
"",2019-04-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-27,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2018-10-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-09-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,2,6,0.56,0,0,0,0
"",2019-01-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-04-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,25,7.94,0,0,0,0
"",2019-03-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,8,0.0,0,0,0,0
"",2019-05-11,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,7,0.0,0,0,0,0
"",2019-02-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,2,3,1.39,0,0,0,0
"",2018-10-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2019-04-08,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,16,0.0,0,0,0,0
"",2019-04-14,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-29,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,2,0.0,0,0,0,0
"",2018-11-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,1,1,0.18,0,0,0,0
"",2018-12-06,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,AOL search,USD,0,0,0.0,0,0,0,0
"",2019-04-26,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-07,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,40,0.0,0,0,0,0
"",2018-12-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-03,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,8,0.0,0,0,0,0
"",2018-12-08,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,4,34,20.47,0,0,0,0
"",2019-03-09,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-02-01,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-10-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,6,0.0,0,0,0,0
"",2018-12-01,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,6,0.0,0,0,0,0
"",2019-05-17,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,6,3.6,0,0,0,0
"",2018-12-04,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,1.78,0,0,0,0
"",2019-03-27,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,7,12,10.41,0,0,0,0
"",2019-04-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2019-02-13,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-11-07,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,1,1,1.06,0,0,0,0
"",2019-05-14,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-04-12,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,1,5,0.33,0,0,0,0
"",2019-04-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,8,189,6.79,0,0,0,0
"",2019-01-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-20,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,1,28,5.69,0,0,0,0
"",2018-11-08,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,2,3,0.7,0,0,0,0
"",2019-04-03,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,7,3.25,0,0,0,0
"",2019-02-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,7,0.0,0,0,0,0
"",2019-04-07,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,4,0.09,0,0,0,0
"",2019-05-01,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-24,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,6,0.0,0,0,0,0
"",2019-03-19,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,2,3,1.54,0,0,0,0
"",2019-05-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2018-11-08,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,1.0,0,0,0,0
"",2019-02-11,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,3,0.0,0,0,0,0
"",2019-02-18,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,1,0.09,0,0,0,0
"",2018-11-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,3,1.12,0,0,0,0
"",2018-10-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-14,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-02-16,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-04-15,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Tablet,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2018-12-20,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-05-09,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,2,47,1.52,0,0,0,0
"",2019-03-04,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,5,11,5.73,0,0,0,0
"",2019-04-08,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2019-05-23,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,3,0.0,0,0,0,0
"",2019-04-21,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-26,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2018-12-21,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,1,6,0.41,0,0,0,0
"",2018-10-10,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,5,0.0,0,0,0,0
"",2019-04-28,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
"",2018-11-30,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,8,6.03,0,0,0,0
"",2019-04-20,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Tablet,Syndicated search partners,USD,0,4,0.0,0,0,0,0
"",2019-04-24,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-05-16,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,8,0.0,0,0,0,0
"",2018-10-22,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Bing and Yahoo! search,USD,0,1,0.0,0,0,0,0
"",2019-05-13,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,4,0.0,0,0,0,0
"",2018-12-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Unknown,Computer,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-04-05,Fivetran,150175881,PafijluKrvfPOb+f94eCDw==,359751135,Search,PacificTimeUSCanadaTijuana,Paused,iOS,Smartphone,Syndicated search partners,USD,0,0,0.0,0,0,0,0
"",2018-11-27,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,3,8,1.75,0,0,0,0
"",2018-11-24,Fivetran,150175881,3YxZ84+R8loZwfyM+dgb8A==,349886458,Search,PacificTimeUSCanadaTijuana,Paused,Android,Smartphone,Syndicated search partners,USD,0,1,0.0,0,0,0,0
"",2019-01-10,Fivetran,150175881,bqIyTiSK0gUxfHUgrqLFOA==,349886462,Search,PacificTimeUSCanadaTijuana,Paused,Windows,Computer,Bing and Yahoo! search,USD,0,0,0.0,0,0,0,0
