uniqueid,cfmc_case_id,qdisability5,qreachtravel2,gfreightnew,gimprove1_qimprove2_ma,gfocusaa1_qfocusaa4_ma4,qreachtravel9,qpreridehailcode05,qwpsurveyzone04,qbikeown,qsharetravelcode20,qschooltravelcode19,qschooltravelcode24,qcarpark_other6,qsharepurpose01,qbenefits05,job,qpreridehailcode04,qchildrenschoolzip3,qcarparkpay,qschooltravelcode06,qcarpark3,qbenefits02,qridehailpurpose07,qwelfare1,qindustry_other18,qridehail2,qusetravelcode24,gfocusaa1_qfocusaa3_ma5,qindustry,qtimework4,qsharetravelcode01,qgender,qsafety2,allwt,qziptravel7,gfocusaa1_qfocusaa3_ma7,qtripplanning4,qschool,qusetravelcode22,qsharetravelcode05,qschooltransitto3,qtimework1,qcarchange,qschooltransitfrom_other5,gfocusaa1_qfocusaa3_ma3,gfocusaa1_qfocusaa3_ma1,qzipschool,qshare8,qtimehome3,qschooltravelcode08,gfocusaa1_qfocusaa5_ma8,qbenefits03,qsafety3,qlevelschool,qtripplanning_other4,gcarincrease1_qcarincrease4_ma,qziptravel5,gfreight1_qfreight3_ma,qcarpark4,qschooltravelcode11,qwelfare5,qbikedays,qpreridehailcode02,qschooltravelcode17,qschooltransitto7,qbiketype4,qusetravelcode05,qsharetravelcode17,qagecode_final7,qusetravelcode09,qridehailpurpose06,qsharetravelcode21,gfreight1_qfreight1_ma,qcaraccess_other4,qsafety4,gfocusaa1_qfocusaa4_ma8,qborough5,qcarpark1,gfocusaa1_qfocusaa2_ma7,qbiketype_other3,qreachtravel8,qcare,qziptravel4,qsurveyzone,qschooltransitfrom1,gfocusaa1_qfocusaa2_ma5,qpreridehailcode16,qpreridehailcode11,qridehail1,qschooltravelcode20,qtripplanning6,gimprove1_qimprove3_ma,qtripplanning3,qshare_other5,qcarpark6,qbikestore4,qschooltravelcode05,qsharetravelcode12,qwpsurveyzone10,qusetravelcode01,qschooltransitfrom2,qziptravel9,qridehail3,gcarreduce1_qcarreduce1_ma,qridehailpurpose11,qmarried,qshare6,qsharemember,gfocusaa1_qfocusaa5_ma6,qbiketype3,gfocusaa1_qfocusaa6_ma2,qsafety1,qusetravelcode19,gfocusaa1_qfocusaa1_ma5,qbenefits07,gfocusaa1_qfocusaa3_ma4,qschooltransitto5,racewt,qbuilding,qbikestore6,qschooltravelcode16,qnocitibike2,qwpsurveyzone05,weekend_filt_trips,qdisability4,qsharepurpose09,qsunset_append,qagecode_final6,qbenefits13,qhispanic,qdisability7,qreachtravel_other7,gfocusaa1_qfocusaa5b_ma7,qusetravelcode17,qagecode_final3,qsharepurpose10,qridehail4,gfocusaa1_qfocusaa6_ma8,gfocusaa1_qfocusaa5_ma2,qcarparkpay_month,gimprove1_qimprove4_ma,qpreridehailcode08,qcarmany,qchildrenenroll,qsharepurpose02
110000823,10000823,0, ,1,4,0, , ,0,1, ,0,0, , ,0,1, , ,2,0,0,0, ,0, ,0,0,0,14, , ,1,2,1.41900399910663, ,0,0,3,0, ,0,750am,3, ,0,0, ,0, ,0,0,0, , , , , ,6,0,0,0,0, ,0,0,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,2,1,0, , ,0,0,0,2,0, ,0,1,0, ,0,0,0, ,0, , ,2,1, ,0,0,0,2,0,0,1,1,0,1,2,0,0,0,0,2,0, ,8:24:00 PM,0,0,1,0, ,0,0,0, ,0,0,0,0,2, ,1,1, 
110000563,10000563,0, ,2,5,0, , ,0,2, , , , , ,0,1, , ,1, ,0,0, ,0, ,0,0,0,2,ANY\, ,1,2,1.78603931370647, ,0,0,3,0, , ,930M,2, ,0,1, ,0, , ,0,0, , , ,1, ,6,1, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,3, ,0, , ,0, ,0,3,1, ,0, , , ,0,1, , ,0, , ,2,1, ,0, ,0,2,0,0,0,0, ,4,9, , ,0,0, ,0, ,8:22:00 PM,0,1,5,0, ,1,0,0, ,0,0,0,195,3, ,1, , 
110000532,10000532,0, ,2,4,0, , ,0,1, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,4, , ,1,1,1.02189737031705, ,0,0,3,0, , ,7:30 AM,1, ,0,0, ,0, ,0,1,0,1, , , , ,4,0,0,0,0, ,0, ,0,0, ,0,0, , ,6, ,2,0,0,1,0, , ,3, ,7, ,0, , ,0,0,0,5,0, ,0,0,0, ,0,0, , ,0,3, ,2,1, ,0,0,0,1,0,0,0,0, ,1,4,0,0,0,0, ,0, ,8:22:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,0,1, ,1,1, 
110001108,10001108,0, ,2,3,0, , ,0,1,0, , , ,1,0,1, , ,2, ,0,0, ,0, ,0,0,1,8, ,0,2,2,0.724992361116129,0,0,0,3,0,0, ,900,3, ,0,0, ,0, , ,0,0,3, , , ,0,6,0, ,0,0, , , ,0,0,0,0,0, ,0,6, ,2,0,0,0,0, , ,1,1,6, ,0, , ,0, ,0,3,1, ,0,0, ,0,0,1, ,0,0, , ,2,0,4,1,0,0,1,0,1,0,1, ,1,9,0, , ,0, ,0,0,8:27:00 PM,0,1,1,0, ,1,0,0,0,0,0,1,0,3, ,1, ,0
110000902,10000902,0, ,2,5,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,1,0.538729077641761, ,0,0,3,0, , , ,1, ,0,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,7, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0,4, ,2,1, ,0, ,0,1,0,0, ,0, ,2,3, , ,0, , ,0, ,8:25:00 PM,0, ,5,0, ,1,0,0, ,0,1,1,0,2, ,1, , 
110001624,10001624,0, ,1,5,0, , , ,1, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,8, , ,2,3,0.897625339505881, ,0,0,3,0, , ,9 am,3, ,0,0, ,0, ,0,0,0, , , , , ,3,0,0,0,0, ,0, ,0,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,8, ,0, , ,0,0,0,3,1, ,0,1,0, , ,0, , ,0, , ,2,1, ,0,0,0,3,0,0,0,0, ,1,2,0,0,1, , ,0, ,8:31:00 PM,0,1,1,0, ,0,0,0, ,0,1,0,0,2, ,2,1, 
110000786,10000786,0, ,1,5,0, , ,0,2, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,10,10 am, ,2,2,1.30571876826818, ,0,0,3,0, , , ,3, ,0,0, ,0, ,0,0,0, , , , , ,3,0,0,0,0, ,0, , ,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,1, ,0, , ,0,0,0,4,1, ,0, ,0, ,0,1, , ,0, , ,2,1, ,0, ,0,2,0,0,0,0, ,1,3, ,0,0,0, ,0, ,8:24:00 PM,0,1,1,0, ,0,0,1, ,0,1,0,0,2, ,1,1, 
110001820,10001820,0, ,2,5,1, ,0,0,2, , , , , ,0,1,0, ,1, ,0,0,1,0, ,0,0,0,14, , ,1,2,2.17210431874344, ,1,0,3,0, , ,930am,3, ,0,0, ,0, , ,0,0, , , , , ,6,1, ,0,0,0, , , ,0, ,0,0,1, ,6, , ,0,0,1,0, , ,3, ,4, ,0,1,1,1, ,0,5,0, ,0, , , ,0,0, , ,0, ,0,1,1, ,0, ,0,1,0,0,1,0, ,3,9, , ,0,0, ,0, ,8:31:00 PM,0,0,1,0, ,0,0,0, ,0,0,0,0,2,0,2, , 
110000595,10000595,0, ,1,4,0, ,0,0,1, , , , , ,0,1,0, , , ,0,0,0,0, ,0,0,0,8,9am, ,2,3,1.77735319409654, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0,0,4, , , , ,6,0, ,0,0,1, , ,0,1, ,0,0,0, ,4, ,3,0,1,0,0, , ,1, ,5, ,0,0,0,1, ,0,2,0, ,0,0, , ,0,0, , ,0, ,0,2,1, ,0,0,0,3,0,0,0,1, ,3,2,1, ,0,1, ,0, ,8:23:00 PM,0,0,1,0, ,0,0,0, ,0,0,0,0,2,0,1, , 
110000244,10000244,1, ,1,5,0, ,0, ,2, , , , , , ,1,0, , , ,0, ,1,0, ,1,0,0, , , ,1,2,0.916685900242352, ,1,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0,0, , , ,0, ,0,0,0, ,6, , ,0,0,0,1, , ,3, ,10, ,0,0,1,0, ,0,5,0, ,0, , , , ,0, , ,0, ,0,3,1, ,0, ,0,1,0,0, ,0, ,1,2, , ,0, , ,1, ,8:13:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,1,0,1, , 
110000817,10000817,0, ,2,1,0, , , ,1, , , , , , ,1, , ,2, ,0, , ,0, ,0,0,1, , , ,2,1,1.84625237691991, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, ,2, , , , ,6,1, ,0,3, , , ,0,0, ,0,0, , ,6, ,4,0,0,0,0, , ,3, ,8, ,1, , ,0, ,0,3,0, ,0,0, , , ,0, , ,0, , ,2,1, ,0,0,1,1,0,1, ,0, ,1,8,0, ,0, ,2,0, ,8:24:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,2, ,2, , 
110001719,10001719,0, ,1,2,0, , , ,1, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,1, , ,2,2,1.22081636276666, ,0,0,3,0, , ,8 am,3, ,0,0, ,0, , ,0,0,2, , , , ,3,0, ,0,0, , , ,0,0, ,0,0, , ,3, ,2,0,0,1,0, , ,3, ,8, ,0, , ,0, ,0,2,0, ,0,0, , , ,0, , ,0, , ,2,1, ,0,0,0,2,0,0,0,0, ,1,8,0, ,1, , ,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,3, , 
110001215,10001215,0, ,2,2,1, ,0, ,1, , , , , ,0,1,0, , , ,0,0,0,0, ,1,0,1,17, , ,2,2,0.733967346401348, ,0,0,3,0, , ,5am,2, ,0,1, ,0, , ,0,0, , , ,2, ,5,0, ,1,0,1, , ,0,0, ,1,0,1, ,5, , ,0,1,1,0, , ,3, ,9, ,1,0,0,1, ,0,4,1, ,0,0, , , ,1, , ,1, ,0,1,1, ,1,0,0,2,0,1,0,1, ,2,8,0, ,0, , ,0, ,8:28:00 PM,0,0,1,0, ,0,0,0, ,1,0,1,0,2,0,2, , 
110001642,10001642,0, ,1,2,0, ,0, ,2, , , , , , ,1,0, , , ,0, ,1,0, ,0,0,0, , , ,2,3,0.814241322903622, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,99,0, ,0,0,0, , , ,0, ,0,0,0, ,3, , ,0,0,1,0, , ,1, ,6, ,0,0,0,1, ,1,2,0, ,0, , , , ,0, , ,0, ,0,1,1, ,0, ,0,3,0,0, ,1, ,5,9, , ,0, , ,0, ,8:31:00 PM,1, ,5,0, ,0,0,0, ,0,0,0,0,2,0,2, , 
110001617,10001617,0, ,2,2,0, ,0, ,2, , , , , , ,1,0, , , ,0, ,1,1, ,0,0,0, , , ,1,4,0.963721393495806, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, , , , , , ,6,0, ,0,0,1, , , ,0, ,0,0,0, ,4, , ,0,0,1,0, , ,1, ,6, ,1,0,0,1, ,0,3,0, ,0, , , , ,0, , ,0, ,0,4,1, ,0, ,0,4,0,1, ,0, ,5,8, , ,0, , ,0, ,8:31:00 PM,1, ,5,0, ,0,0,0, ,0,0,0,0,2,0,1, , 
110001843,10001843,0, ,1,3,0, , , ,2, ,0,0, , ,0,1, , ,1,0,0,0, ,0, ,0,0,0,8, , ,2,3,0.897625339505881, ,0,0,3,0, , ,7pm,3, ,0,1, ,0, ,0,0,0, , , , , ,6,1,0,0,0, ,0, , ,0, ,0,0, , ,4, , ,0,0,0,0, , ,3, ,4, ,0, , ,0,0,0,4,0, ,0, ,0, , ,0, , ,0, , ,2,1, ,0, ,0,2,0,0,0,0, ,1,9, ,0,1, , ,0, ,8:31:00 PM,0,1,1,0, ,0,0,0, ,0,0,0,80,1, ,2,1, 
110001722,10001722,0, ,2,5,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,1, , , ,2,2,1.22081636276666, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,1,0, ,0, , ,3, ,2, ,0, , ,0, ,0,3,0, , , , , , ,1, , ,0, , ,1,1, ,0, ,0,2,0,0, ,1, ,1,4, , ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,1,0,0,3, ,0, , 
110000409,10000409,0, ,2,3,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,2,0.761748903579889, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,4, ,0, , ,0, ,0,1,0, ,0, , , , ,1, , ,0, , ,1,1, ,0, ,0,2,0,0, ,0, ,2,9, , ,0, , ,0, ,8:14:00 PM,1, ,1,0, ,0,0,0, ,0,1,0,0,2, ,1, , 
110000212,10000212,0, ,2,5,1, , , ,2, , , , , , ,1, , , , ,1, , ,0, ,0,1,0, , , ,1,1,1.0880712540127, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,1, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,2, ,1, , ,0, ,0,5,0, ,0, , , , ,1, , ,0, , ,2,1, ,0, ,0,1,0,0, ,0, ,7,4, , ,1, ,4,0, ,8:12:00 PM,1, ,1,0, ,0,0,0, ,0,1,0,0,3, ,1, , 
110000196,10000196,0, ,2,4,0, ,0,0,2, , , , , ,0,1,0, , , ,0,0,0,0, ,0,0,0,8,10, ,2,2,0.5387671584856, ,0,0,3,0, , , ,1, ,0,0, ,0, , ,0,0, , , , , ,6,0, ,0,0,0, , , ,0, ,0,0,0, ,6, , ,0,0,1,0, , ,3, ,4, ,0,0,1,1, ,0,2,0, ,0, , , ,0,0, , ,0,2,0,1,1, ,0, ,0,2,0,0,0,1, ,5,8, , ,1,0,3,0, ,8:12:00 PM,0,1,5,0, ,0,0,0, ,0,0,0,0,1,0,1,2, 
110000802,10000802,0, ,1,2,0, , , ,1, ,0,0, , ,0,1, , , ,0,1,0, ,0, ,0,0,0,15, , ,1,2,1.41900399910663, ,0,0,3,0, , ,9 o colock,3, ,0,0, ,0, ,0,0,0, , , , , ,6,0,0,0,0, ,0, ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,3, ,2, ,0, , ,0,0,0,3,0, ,0,0,0, , ,1, , ,0, , ,2,1, ,0,0,1,2,1,0,1,1, ,1,8,0,0,0, ,3,0, ,8:24:00 PM,0,0,1,0, ,1,0,0, ,0,0,0,0,3, ,1,1, 
110000718,10000718,0, ,2,2,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,3,2.88639876889216, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0, ,2, , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, ,2,0,1,0,0, , ,3, ,9, ,0, , ,0, ,0,2,0, ,0,1, , , ,0, , ,0, , ,2,1, ,0,0,0,1,0,0, ,0, ,1,2,0, ,1, ,3,0, ,8:23:00 PM,0, ,1,0, ,1,0,0, ,0,0,0,0,2, ,3, , 
110001307,10001307,0,0,1,5,0,0, , ,2,0,0,0, ,0,0,1, , , ,0, ,0, ,0, ,0,0,0,7, ,1,2,2,1.18786580642416,0,0,1,3,0,0, ,9am, , ,0,0, ,0, ,0,0,0, , , , ,0,3, ,0,0,0, ,0, , ,0,0,0,0, ,0,4, , ,0,0, ,0, ,0,3,0,1, ,0, , ,0,0,0,3,0, , , ,0,0, ,1, ,0,0, , ,2,0,3,1, ,0,1,0,0,0,1, ,1,7, ,0,0, , ,0,0,8:29:00 PM,0,1,1,0, ,0,0,0,0,0,0,0,0,1, ,0,1,1
110000928,10000928,0, ,2,3,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,2,2,0.796554261897498, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,1, ,0, , ,3, ,9, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,3,1, ,0, ,0,2,0,0, ,0, ,5,8, , ,1, , ,0, ,8:25:00 PM,1, ,3,0, ,0,0,0, ,0,0,0,0,2, ,0, , 
110000489,10000489,0, ,2,4,0, , , ,1, ,0,0, , ,0,1, , , ,0,0,0, ,0, ,0,0,0,4,10, ,1,5,1.87782837174114, ,0,0,3,0, , , ,3, ,0,1, ,0, ,0,0,0,2, , , , ,6,0,0,0,0, ,0, ,0,0, ,0,0, , ,6, ,2,0,0,0,0, , ,3, ,7, ,0, , ,0,0,0,4,0, ,1,1,0, , ,1, , ,0, , ,2,1, ,0,0,1,1,0,0,0,0, ,1,3,0,0,1, , ,0, ,8:15:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,1,1, 
110001827,10001827,0, ,2,5,0, , ,0,2, , , , , ,0,1, , ,2, ,0,0, ,0, ,0,0,0,19, , ,2,2,1.30571876826818, ,1,0,3,0, , ,6 am,3, ,0,0, ,0, , ,0,0, , , , , ,6,1, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,0,1, , ,3, ,7, ,0, , ,0, ,0,1,0, ,0, , , ,0,0, , ,0, , ,2,1, ,0, ,0,2,0,0,0,0, ,1,13, , ,1,0, ,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,1, ,1, , 
110001565,10001565,0, ,1,2,0, ,0, ,1, , , , , , ,1,0, , , , , ,1,0, ,0,0,0, , , ,1,4,0.88541141277409, ,1,0,3,0, , , , , ,0,0, ,0, , ,0, ,4, , , , ,2, , ,0,0,0, , ,0,0, ,0,0,0, ,3, ,4,0,0, ,1, , ,3, ,8, ,0,0,0,1, ,0,1,0, , ,0, , , ,0, , ,0, ,0,4,1, ,0,0,0,4,1,0, ,0, ,2,9,0, ,1, , ,0, ,8:30:00 PM,0, ,1,0, ,0,0,0, ,0,0,0,0,1,0,0,2, 
110000796,10000796,0, ,1,3,0, ,0, ,1, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,0,1,0,13, , ,1,2,2.65520047580617, ,0,0,3,0, , ,morning,3, ,0,1, ,0, ,0,0,0,2, , , , ,6,0,0,0,0,1,0, ,0,0, ,0,0,0, ,6, ,5,0,0,0,1, , ,1, ,8, ,0,0,0,1,0,0,4,0, ,0,0,0, , ,0, , ,0, ,0,2,1, ,0,0,1,2,0,0,0,0, ,1,3,0,0,1, ,2,0, ,8:24:00 PM,0,0,5,0, ,0,0,1, ,0,0,0,0,1,0,2,1, 
110001149,10001149,0, ,1,1,0, ,0,0,1, , , , , ,0,1,0, , , ,0,0,0,0, ,1,0,1,14, , ,1,3,1.27959448761512, ,0,0,3,0, , ,9am,3, ,0,0, ,0, , ,0,0,3, , , , ,4,0, ,0,2,0, , ,0,0, ,0,0,1, ,4, ,3,0,0,1,1, , ,3, ,2, ,0,1,0,1, ,0,1,1, ,0,0, , ,0,1, , ,0, ,0,2,1, ,1,0,0,2,0,0,1,0, ,3,6,0, ,0,0,2,0, ,8:27:00 PM,1,0,1,0, ,0,1,0, ,0,0,0,0,4,0,1, , 
110001935,10001935,0, ,1,4,0, ,0,0,1, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,1,1,0,8,700am, ,2,2,0.863393790253454, ,0,0,3,0, ,0, ,3, ,0,1, ,0, ,0,0,0, , , , , ,1,0,0,0,0,0,0,0,0,0, ,0,0,0, ,1, , ,0,0,1,0, , ,3, ,7,1,0,0,0,1,0,0,2,0, ,0,1,0, ,0,0,0, ,0, ,0,2,1, ,0,0,0,2,0,0,0,0,0,1,2,0,0,1,0,1,0, ,8:31:00 PM,0,0,1,0, ,0,1,0, ,0,0,0,0,1,0,2,1, 
110001558,10001558,0, ,2,3,0, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,1,0.467446502422186, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0, ,1, , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,6, ,1,0,0,0,0, , ,3, ,8, ,0, , ,0, ,0,4,0, ,0,1, , , ,0, , ,0, , ,2,1, ,0,0,0,1,0,1, ,1, ,4,2,0, ,1, , ,0, ,8:30:00 PM,1, ,1,0, ,0,0,0, ,0,0,0,0,5, ,1, , 
110001879,10001879,0, ,2,5,0, , , ,2, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,1,7,8am, ,2,3,0.422408704373996, ,0,0,3,0, , , ,3, ,0,0, ,0, , ,0,0, , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,7, ,0, , ,0, ,0,2,0, ,0, , , , ,0, , ,0, , ,1,1, ,0, ,0,4,0,0,0,0, ,4,4, , ,0, , ,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110002181,10002181,0, ,2,7,0, , , ,2, , , , , ,0,1, , , , ,0,0, ,0, ,0,0,0,8,9am, ,2,2,0.538729077641761, ,0,0,3,0, , , ,3, ,0,1, ,0, , ,0,0, , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,5, , ,0,0,1,0, , ,1, ,7, ,0, , ,0, ,0,3,0, ,0, , , , ,0, , ,0, , ,4,1, ,0, ,0,2,0,0,0,0, ,2,8, , ,0, , ,0, ,8:31:00 PM,0,1,1,0, ,1,0,0, ,0,0,0,0,2, ,1, , 
110000814,10000814,0, ,1,3,0, ,0,0,1, , , , , ,0,1,0, ,1, ,0,0,0,0, ,1,0,0,8, , ,2,2,0.615657062538697, ,0,0,3,0, , ,7AM,3, ,0,0, ,0, , ,0,0,3, , , , ,3,1, ,0,0,0, , ,0,0, ,0,0,0, ,3, ,4,0,0,0,0, , ,3, ,2, ,0,1,0,1, ,0,5,1, ,0,0, , ,0,1, , ,0, ,0,1,1, ,0,0,0,1,0,1,0,0, ,2,8,0, , ,0,1,0, ,8:24:00 PM,0,0,1,0, ,0,1,0, ,0,0,0,350,1,0,1, , 
110001358,10001358,0, ,1,2,0, ,0, ,1, ,0,0, , ,0,1,0, , ,0,0,0,0,0, ,1,0,0,7,7am, ,1,1,1.47218718027574, ,0,0,1,0, ,0,7am,3, ,0,1,REF,0, ,0,0,0,2,2, , , ,4,0,0,0,0,0,0,0,0,0, ,0,0,0, ,1, ,1,0,0,1,0, , ,3, ,8,0,0,0,0,1,0,0,2,0, ,0,0,1, , ,0,0, ,0, ,0,1,1, ,1,1,0,2,0,0,0,0,0,5,3,0,0,1, , ,0, ,8:29:00 PM,0,0,5,0, ,0,0,0, ,0,0,0,0,2,0,1,1, 
110002061,10002061,0, ,2,1,0, , , ,2, ,0,0, , , ,1, , , ,0, , , ,0, ,0,0,1, , , ,2,2,0.651106259208203, ,0,0,3,0, , , , , ,0,1, ,0, ,0,0, , , , , , ,4, ,0,0,0, ,0, , ,0, ,0,0, , ,6, , ,0,1, ,1, , ,3, ,9, ,0, , ,0,0,0,1,0, , , ,0, , ,0, , ,0, , ,1,1, ,0, ,0,2,0,1, ,0, ,2,8, ,0,1, , ,0, ,8:31:00 PM,0, ,1,0, ,0,0,0, ,0,0,1,0,3, ,0,1, 
110002106,10002106,0, ,1,4,0, ,0,0,2, ,0,0, , ,0,1,0, , ,0, ,0,1,0, ,1,0,0,7,4 O CLOCK, ,2,2,1.25230921723281, ,0,0,3,0, , ,08 AM, , ,0,0, ,0, ,0,0,0, , , , , ,6, ,0,0,0,0,0, , ,0, ,0,0,0, ,3, , ,0,1, ,0, , ,3, ,5, ,0,0,0,1,0,0,3,0, , , ,0, ,0,0, , ,0, ,0,4,1, ,0, ,0,2,0,0,0,1, ,2,4, ,0,0,1, ,0, ,8:31:00 PM,0,1,1,0, ,0,0,0, ,1,0,0,0,2,0,0,1, 
110002278,10002278,0, ,2,1,0, , ,0,1, , , , , ,0,1, , ,2, ,0,0, ,0, ,0,0,0,8, , ,1,3,0.602349021657916, ,0,1,3,0, , ,6:30 am,3, ,0,0, ,0, , ,1,0, , , , , ,6,1, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,0,0,0, , ,1, ,1, ,0, , ,0, ,0,2,0, ,0,0, , ,0,1, , ,0, , ,4,1, ,0,0,0,3,0,0,0,0, ,5,3,0, ,0,1, ,0, ,8:31:00 PM,0,1,4,0, ,1,0,0, ,0,0,0,0,1, ,2, , 
110001688,10001688,0, ,2,4,1, , , ,1, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,2,2,1.22081636276666, ,1,0,3,0, , , ,3, ,0,0, ,0, , ,0, ,2, , , , ,6,0, ,0,0, , , ,0,0, ,0,0, , ,4, ,5,0,0,0,1, , ,3, ,8, ,0, , ,0, ,0,3,0, ,0,1, , , ,0, , ,0, , ,3,1, ,0,0,1,2,0,1, ,0, ,1,2,0, ,1, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,3, ,3, , 
110002210,10002210,0, ,2,1,0, , , ,2, , , , , , ,1, , , , , , , ,0, ,0,0,0, , , ,1,2,0.637630052439725, ,0,0,3,0, , , , , ,0,1, ,0, , ,0, , , , , , ,6, , ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0, ,1, , ,3, ,7, ,0, , ,0, ,0,2,0, , , , , , ,0, , ,0, , ,3,1, ,1, ,0,2,0,0, ,0, ,2,7, , ,0, , ,0, ,8:31:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,2, ,0, , 
110001160,10001160,0, ,2,5,0, , ,0,1, , , , , ,0,1, , ,1, ,0,0, ,0, ,0,0,0,14, , ,2,2,0.66926463879603, ,0,0,3,0, , ,8am,3, ,0,1, ,0, , ,0,1, , , , , ,6,1, ,0,0, , , ,0,0, ,0,0, , ,6, , ,0,1,0,0, , ,1, ,5, ,0, , ,0, ,0,1,0, ,0,0, , ,0,0, , ,0, , ,3,1, ,1,0,0,2,0,0,1,0, ,2,9,0, ,0,0,3,0, ,8:27:00 PM,0,0,1,0, ,1,0,0, ,0,0,0,100,1, ,2, , 
110000114,10000114,0, ,2,5,0, , , ,2, , , , , , ,1, , , , ,0, , ,0, ,0,0,0, , , ,1,4,1.715276940742, ,1,0,3,0, , , ,3, ,0,0, ,0, , ,0, , , , , , ,6,0, ,0,0, , , , ,0, ,0,0, , ,6, , ,0,0,1,0, , ,3, ,10, ,1, , ,0, ,0,5,0, ,0, , , , ,0, , ,0, , ,2,1, ,0, ,0,1,0,1, ,0, ,1,2, , ,0, , ,0, ,8:10:00 PM,1, ,1,0, ,1,0,0, ,0,0,0,0,2, ,2, , 
110000020,10000020,0, ,2,1,0, ,0,0,2,0, , , ,0,0,1,0, , , , ,1,0,0, ,1,0,0,1, ,0,2,2,0.66926463879603,0,0,0,3,0,0, ,9:am, , ,0,1, ,0, , ,0,0, , , , ,0,6, , ,0,0,0, , , ,0,0,0,0,0,0,6, , ,0,1, ,0, , ,3,0,9, ,0,0,0,1, ,0,1,0, , , , ,0,0,0, ,0,0, ,0,1,0,4,0, ,0,2,0,0,0,0, ,2,6, , ,1,1,4,0,0,8:07:00 PM,0,0,1,0, ,0,0,1,0,0,0,0,0,1,0,0, ,0
