property_id,property_name,address_1,difference_from_national_2,strip_mall_gross_floor_area,estimated_data_flag_1,difference_from_national_1,hospital_general_medical_8,alert_meter_has_overlaps,office_gross_floor_area_ft,estimated_values,data_center_pdu_output_meter,electricity_use_grid_purchase,office_number_of_workers,medical_office_mri_machine,municipally_supplied_potable,primary_property_type_self,data_quality_checker_date,hospital_general_medical_15,financial_office_number_of,electricity_use_grid_purchase_1,estimated_data_flag_fuel_1,fuel_oil_5_6_use_kbtu,hospital_general_medical_14,metered_areas_energy,energy_cost,performing_arts_gross_floor,convention_center_gross_floor,costar_property_id,fitness_center_health_club,direct_ghg_emissions_metric,hotel_worker_density_number,energy_star_certification_3,college_university_gross,multifamily_housing_number_6,weather_normalized_site_energy,medical_office_number_of_1,data_center_it_equipment,natural_gas_cost,data_quality_checker_run,multifamily_housing_total_1,restaurant_gross_floor_area,multifamily_housing_total,other_number_of_workers_on,weather_normalized_site_1,energy_star_certification_1,medical_office_number_of,hospital_general_medical_2,nyc_building_identification,k_12_school_gross_floor_area,release_date,ambulatory_surgical_center,office_percent_that_can_be,energy_star_certification_2,community_board,fuel_oil_4_use_kbtu,office_worker_density_number,national_median_energy_cost,retail_store_open_or_closed,national_median_site_eui,electricity_use_generated_2,estimated_savings_from_energy,default_values,district_steam_use_kbtu,hospital_general_medical_11,bank_branch_number_of,difference_from_national,county,multifamily_housing_number,data_center_ups_system
2494990,2 MetroTech Center,100 Myrtle Ave,Not Available,Not Available,Not Available,-34.2,Not Available,Ok,469405,No,Not Available,70752765.6,595,Not Available,Not Available,Office,Not Available,Not Available,Not Available,70752767.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,858.1,Not Available,Yes,Not Available,Not Available,86690725.4,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0.3,Not Available,Not Available,Not Available,3255603,Not Available,2015-04-06T10:18:55.000,Not Available,99.86,Not Available,302.0,Not Available,1.26756,Not Available,Not Available,262.1,Not Available,0,No,Not Available,Not Available,Not Available,-34.2,Not Available,Not Available,"N+1, N"
2008956,Site 18B,211NEA,Not Available,Not Available,Not Available,15.5,Not Available,Ok,Not Available,No,Not Available,8194221.6,Not Available,Not Available,Not Available,Multifamily Housing,2015-04-13,Not Available,Not Available,8194221.7,Not Available,Not Available,Not Available,Whole Building,495149.83,Not Available,Not Available,Not Available,Not Available,997.2,Not Available,No,Not Available,0,26968244.5,Not Available,Not Available,92434.84,Yes,0.85522,Not Available,254,Not Available,0.6,Not Available,Not Available,Not Available,1086547,Not Available,2015-04-22T16:03:08.000,Not Available,Not Available,Not Available,,Not Available,Not Available,428753.25,Not Available,77.8,Not Available,0,No,Not Available,Not Available,Not Available,15.5,Not Available,401,Not Available
2586293,TEN SEVENTY ONE ASSOCIATES,1071 6TH AVENUE,Not Available,Not Available,Not Available,-30.5,Not Available,Ok,172177,No,Not Available,8660349.8,260,Not Available,Not Available,Office,Not Available,Not Available,Not Available,8660348.6,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,253.7,Not Available,Yes,Not Available,Not Available,12073849.2,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,0,11/29/2013,Not Available,Not Available,1022566,Not Available,2015-04-27T20:42:40.000,Not Available,100,07/31/2014,105.0,3368073.9,1.51007,Not Available,Not Available,92.8,Not Available,0,No,Not Available,Not Available,Not Available,-30.5,Not Available,Not Available,Not Available
2383823,235 East 49th Street,235 East 49th Street,Not Available,Not Available,Not Available,-44.1,Not Available,Ok,Not Available,No,Not Available,1436542,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,1436542.1,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,199.4,Not Available,No,Not Available,0,Not Available,Not Available,Not Available,Not Available,No,0.53619,Not Available,60,Not Available,0,Not Available,Not Available,Not Available,1038229,7000,2015-07-31T15:12:54.000,Not Available,Not Available,Not Available,106.0,Not Available,Not Available,Not Available,Not Available,61.5,Not Available,0,No,Not Available,Not Available,Not Available,-44.1,Not Available,68,Not Available
2633349,FEDERATION ASSOC.,67 WEST 47th STREET,Not Available,Not Available,Not Available,-5.2,Not Available,Ok,91515,No,Not Available,5628656.8,160,Not Available,0,Office,2015-04-22,Not Available,Not Available,5628657,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,3.1,Not Available,No,Not Available,Not Available,7858986.1,Not Available,Not Available,0,Yes,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,1034471,Not Available,2015-04-23T09:25:38.000,Not Available,100,Not Available,105.0,Not Available,1.74835,Not Available,Not Available,93.9,Not Available,0,No,2457204.4,Not Available,Not Available,-5.2,Not Available,Not Available,Not Available
2598358,Flushing,13620 Roosevelt Ave,Not Available,Not Available,Not Available,167.9,Not Available,Ok,Not Available,No,Not Available,21965311.2,Not Available,Not Available,Not Available,Retail Store,Not Available,Not Available,Not Available,21965309.6,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,1784.1,Not Available,No,Not Available,Not Available,54263813.2,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,1.9,Not Available,Not Available,Not Available,4113546,Not Available,2015-04-30T19:15:21.000,Not Available,Not Available,Not Available,407.0,Not Available,Not Available,Not Available,0,124.3,Not Available,0,Yes,Not Available,Not Available,Not Available,167.9,Queens,Not Available,Not Available
2313463,90 Church Street,90 Church Street,Not Available,Not Available,Not Available,-40.1,Not Available,Ok,1056304,No,Not Available,53394473.6,2342,Not Available,Not Available,Office,Not Available,Not Available,Not Available,53394490.4,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Yes,Not Available,Not Available,72991963.1,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,01/06/2014,Not Available,Not Available,1001230,Not Available,2015-04-17T07:53:53.000,Not Available,100,08/31/2014,101.0,Not Available,2.21716,Not Available,Not Available,101.2,Not Available,0,No,21516625.4,Not Available,Not Available,-40.1,Not Available,Not Available,Not Available
2617091,Hostelling International - NY,891 Amsterdam Avenue,Not Available,Not Available,Not Available,17.8,Not Available,Ok,Not Available,No,Not Available,4961532.5,Not Available,Not Available,Not Available,Hotel,Not Available,Not Available,Not Available,4961532.5,Not Available,Not Available,Not Available,Whole Building,274175.08,Not Available,Not Available,Not Available,Not Available,275.6,0.23529,No,Not Available,Not Available,9955673.1,Not Available,Not Available,57850.47,No,Not Available,Not Available,Not Available,Not Available,0.5,Not Available,Not Available,Not Available,1055912,Not Available,2015-04-16T13:48:42.000,Not Available,Not Available,Not Available,107.0,Not Available,Not Available,232741.36,Not Available,92.1,Not Available,0,No,Not Available,Not Available,Not Available,17.8,Not Available,Not Available,Not Available
2587541,MMS422 - South Street,204-221 South Street,Not Available,Not Available,Not Available,137.4,Not Available,Ok,Not Available,No,Not Available,8184705.8,Not Available,Not Available,Not Available,Self-Storage Facility,2015-04-28,Not Available,Not Available,8184705.6,Not Available,Not Available,Not Available,Whole Building,542961.13,Not Available,Not Available,Not Available,Not Available,157.7,Not Available,No,Not Available,Not Available,10516591.2,Not Available,Not Available,56152.54,Yes,Not Available,Not Available,Not Available,Not Available,0.1,Not Available,Not Available,Not Available,1003205,Not Available,2015-04-29T10:09:48.000,Not Available,Not Available,Not Available,103.0,Not Available,Not Available,228720.8,Not Available,18.4,Not Available,0,No,Not Available,Not Available,Not Available,137.4,Not Available,Not Available,Not Available
1345438,1 Madison,One Madison Avenue,Not Available,Not Available,Not Available,-25.7,Not Available,Ok,1143356,No,Not Available,80791667.8,4724.66,Not Available,Not Available,Office,2015-04-22,Not Available,19,80791656.2,Not Available,Not Available,Not Available,Whole Building,2620865.36,Not Available,Not Available,Not Available,Not Available,112,Not Available,No,Not Available,Not Available,117172119.3,Not Available,Not Available,18054.35,Yes,Not Available,7500,Not Available,Not Available,0,11/19/2014,Not Available,Not Available,1088749,Not Available,2015-04-22T15:45:35.000,Not Available,100,08/31/2015,,Not Available,4.13227,3527789.61,1.25554,137.3,Not Available,0,No,37170738.8,Not Available,Not Available,-25.7,Not Available,Not Available,2N
1943396,11386 - 3041 Broadway,3041 Broadway,Not Available,Not Available,Not Available,-16.2,Not Available,Ok,50000,No,Not Available,7801515.5,60,Not Available,Not Available,Residence Hall/Dormitory,Not Available,Not Available,Not Available,7801514.1,Not Available,Not Available,Not Available,Whole Building,305106.93,Not Available,Not Available,Not Available,Not Available,1187.1,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,100888.36,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1059836,110000,2015-05-01T15:35:27.000,Not Available,100,Not Available,109.0,Not Available,1.2,364031.32,Not Available,94.7,Not Available,0,Yes,Not Available,Not Available,Not Available,-16.2,Not Available,Not Available,Not Available
2591543,TRUSTEES OF THE MASONIC HALL,71 WEST 23RD STREET,Not Available,Not Available,Not Available,-23.9,Not Available,Ok,360038,No,Not Available,15414788.5,535,Not Available,Not Available,Office,2015-04-29,Not Available,10,15414788.2,No,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,1082,Not Available,No,Not Available,Not Available,34298969.8,Not Available,Not Available,Not Available,Yes,Not Available,Not Available,Not Available,Not Available,0.5,Not Available,Not Available,Not Available,1015575,Not Available,2015-04-29T18:47:10.000,Not Available,100,Not Available,105.0,Not Available,1.48595,Not Available,1.71914,126.2,Not Available,0,Yes,Not Available,Not Available,Not Available,-23.9,Not Available,Not Available,Not Available
1407338,Chrysler Building,405 Lexington Avenue,Not Available,Not Available,Not Available,-37.9,Not Available,Ok,1251273,No,Not Available,57361920,3262,Not Available,Not Available,Office,Not Available,Not Available,100,57361929.8,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Yes,Not Available,Not Available,90008678.7,14,Not Available,Not Available,No,Not Available,Not Available,Not Available,0,Not Available,04/10/2012,Not Available,Not Available,1036156,Not Available,2015-04-27T14:30:59.000,Not Available,100,01/31/2013,106.0,Not Available,2.60694,Not Available,Not Available,118.7,Not Available,0,No,37288689.5,Not Available,Not Available,-37.9,Not Available,Not Available,Not Available
1446423,32 Old Slip,32 Old Slip,Not Available,Not Available,Not Available,-22.2,Not Available,Ok,867925,No,Not Available,68085633.5,2137.3,Not Available,Not Available,Office,Not Available,Not Available,837.68,68085641.1,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,No,Not Available,Not Available,90069845.5,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1000867,Not Available,2015-04-27T16:31:10.000,Not Available,100,Not Available,101.0,Not Available,2.46254,Not Available,Not Available,104,Not Available,0,Yes,25077127.7,Not Available,Not Available,-22.2,Not Available,Not Available,Not Available
1273025,90 Park,90 Park Ave,Not Available,Not Available,Not Available,-5.4,Not Available,Ok,837815,No,Not Available,57325394.4,2600,Not Available,Not Available,Office,Not Available,Not Available,Not Available,57325387.3,Not Available,Not Available,Not Available,Whole Building,Not Available,Not Available,Not Available,Not Available,Not Available,31.6,Not Available,No,Not Available,Not Available,101726003.5,Not Available,Not Available,Not Available,No,Not Available,Not Available,Not Available,53,0,Not Available,Not Available,Not Available,1017595,Not Available,2015-04-30T19:15:21.000,Not Available,100,Not Available,106.0,Not Available,3.10331,Not Available,Not Available,124.9,Not Available,0,No,44992156.8,Not Available,29,-5.4,Not Available,Not Available,Not Available
2637930,261 Broadway,261 Broadway,Not Available,Not Available,Not Available,7.2,Not Available,Ok,Not Available,No,Not Available,2672692.7,Not Available,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,2672692.6,Not Available,Not Available,Not Available,Whole Building,0,Not Available,Not Available,Not Available,Not Available,318.1,Not Available,No,Not Available,0,8560416,Not Available,Not Available,0,No,0.57778,Not Available,65,Not Available,0.5,Not Available,Not Available,Not Available,1001473,Not Available,2015-04-30T14:18:35.000,Not Available,Not Available,Not Available,101.0,Not Available,Not Available,0,Not Available,65.5,Not Available,0,No,Not Available,Not Available,Not Available,7.2,Not Available,90,Not Available
