property_id,multifamily_housing_percent,alert_no_meters_are_associated,multifamily_housing_resident,office_number_of_workers,strip_mall_gross_floor_area,multifamily_housing_percent_1,data_center_ups_system,total_ghg_emissions_metric,urgent_care_clinic_other,largest_property_use_type_1,restaurant_gross_floor_area,municipally_supplied_potable_2,non_refrigerated_warehouse,hospital_general_medical_5,repair_services_vehicle_shoe,_2nd_largest_property_use,estimated_data_flag_natural,percent_of_electricity_that,electricity_use_generated,_3rd_largest_property_use_1,data_center_gross_floor_area,electricity_use_grid_purchase_1,site_eui_kbtu_ft,mailing_center_post_office,occupancy,hotel_room_density_number,source_energy_use_kbtu,nyc_borough_block_and_lot,hospital_general_medical_12,city,hospital_general_medical_6,generation_date,borough,hospital_general_medical_17,electricity_use_generated_1,medical_office_gross_floor,food_sales_gross_floor_area,electricity_use_grid_purchase,community_board,alert_property_has_no_uses,national_median_source_energy,estimated_data_flag_fuel_2,pre_school_daycare_gross,other_number_of_workers_on,hospital_general_medical_16,hotel_worker_density_number,property_gfa_epa_calculated,hospital_general_medical_9,date_property_last_modified,data_center_it_energy,data_quality_checker_run,k_12_school_gross_floor_area,nyc_building_identification,data_center_it_equipment,electricity_use_generated_2,largest_property_use_type,retail_store_number_of_walk,social_meeting_hall_gross,multifamily_housing_number_1,alert_individual_monthly
2894314,0,Ok,Not Available,Not Available,Not Available,100,Not Available,654.2,Not Available,68448.0,Not Available,31.5,Not Available,Not Available,Not Available,Other,No,0,Not Available,1000,Not Available,1575322.1,121.5,Not Available,100,Not Available,12011285,1-01046-0001,Not Available,New York,Not Available,2016-03-24T14:11:50.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1575322.2,104.0,Ok,9477014.2,No,Not Available,4,Not Available,Not Available,70507.0,Not Available,03/27/2015 04:53 PM EDT,Not Available,True,Not Available,1025422,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
4395911,0,Ok,Not Available,Not Available,Not Available,100,Not Available,407.3,Not Available,75119.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,1053506.2,74,Not Available,100,Not Available,7884555.1,1-00879-0001,Not Available,New York,Not Available,2016-03-18T16:06:24.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1053506.2,105.0,Ok,9094288.5,Not Available,Not Available,Not Available,Not Available,Not Available,75119.0,Not Available,04/30/2015 09:28 AM EDT,Not Available,False,Not Available,1018033,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
2772258,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,410.7,Not Available,39000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,4952606.7,127,Not Available,100,Not Available,15551186.9,1014847501,Not Available,New York,Not Available,2016-03-03T11:21:11.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,4952607.3,108.0,Ok,15202355.8,Not Available,Not Available,Not Available,Not Available,Not Available,39000.0,Not Available,04/24/2015 10:56 AM EDT,Not Available,False,Not Available,1046261,Not Available,Not Available,Other - Specialty Hospital,Not Available,Not Available,Not Available,Ok
2644684,0,Ok,Not Available,Not Available,Not Available,90,Not Available,462.9,Not Available,50000.0,Not Available,56.85,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,137019.1,122.7,Not Available,100,Not Available,6487307.2,2-03292-0062,Not Available,Bronx,Not Available,2016-03-08T14:35:09.000,BRONX,Not Available,Not Available,Not Available,Not Available,137019.1,207.0,Ok,6396509.4,Not Available,Not Available,Not Available,Not Available,Not Available,50000.0,Not Available,03/26/2015 12:53 PM EDT,Not Available,True,Not Available,2016747,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
1052478,Not Available,Ok,Not Available,2503,Not Available,Not Available,Not Available,12423.9,Not Available,1248923.0,Not Available,21.85,Not Available,Not Available,Not Available,Data Center,No,0,Not Available,Not Available,23196,66209791.8,134.2,Not Available,90,Not Available,333558812.7,1000480001,Not Available,New York,Not Available,2016-03-25T08:40:36.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,66209786.7,101.0,Ok,409402559.7,Not Available,Not Available,Not Available,Not Available,Not Available,1272119.0,Not Available,02/22/2016 11:59 AM EST,Uninterruptible Power Supply (UPS) supports only IT Equipment (preferred),False,Not Available,1001027,0,Not Available,Office,Not Available,Not Available,Not Available,Ok
2816844,10,Ok,Not Available,Not Available,Not Available,100,Not Available,615.7,Not Available,72507.0,7860,52.52,Not Available,Not Available,Not Available,Other,No,0,Not Available,7860,Not Available,4094154.3,93.2,Not Available,100,Not Available,18315671.2,1-00850-0039,Not Available,n.y,Not Available,2016-03-23T12:28:21.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,4094154.1,105.0,Ok,12761036.3,Not Available,Not Available,32,Not Available,Not Available,99750.0,Not Available,02/22/2016 04:15 PM EST,Not Available,True,Not Available,1016252,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
2926479,10,Ok,No specific resident population,Not Available,Not Available,100,Not Available,852.6,Not Available,55090.0,Not Available,77.92,Not Available,Not Available,Not Available,Other,No,0,Not Available,0,Not Available,3558446.5,152.7,Not Available,100,Not Available,18687504.1,1-01299-0048,Not Available,New York,Not Available,2016-03-23T12:28:21.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,3558446.5,106.0,Ok,12294440.8,Not Available,Not Available,15,Not Available,Not Available,72000.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,True,Not Available,1036182,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
1582233,Not Available,Ok,Not Available,1650,Not Available,Not Available,Not Available,5404.6,Not Available,387000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Hotel,No,0,Not Available,Not Available,Not Available,37318988.8,123.2,Not Available,100,1.43,159117798.8,1013377502,Not Available,New York,Not Available,2016-02-24T14:54:22.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,37318989.2,106.0,Ok,159515796.3,Not Available,Not Available,Not Available,Not Available,0.32,587000.0,Not Available,09/03/2014 11:17 PM EDT,Not Available,False,Not Available,1038758,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Possible Issue
2750347,100,Ok,No specific resident population,Not Available,Not Available,100,Not Available,1930.6,Not Available,277680.0,Not Available,53.16,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,9204405.7,109.3,Not Available,100,Not Available,51036710.2,1-00775-0044,Not Available,New York,Not Available,2016-03-24T11:33:30.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,9204407,104.0,Ok,33672247.2,Not Available,Not Available,Not Available,Not Available,Not Available,277680.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,1082532,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,0,Ok
3351858,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,411.7,Not Available,52222.0,Not Available,58.92,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,3532556.2,110.4,Not Available,100,2.29788,13439186.7,1-00580-0063,Not Available,New York,Not Available,2016-03-31T11:57:05.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,3532556.3,102.0,Ok,11503254.9,Not Available,Not Available,Not Available,Not Available,0.38298,52222.0,Not Available,09/03/2014 11:25 PM EDT,Not Available,False,Not Available,1088514,Not Available,Not Available,Hotel,Not Available,Not Available,Not Available,Ok
2664152,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,16.2,Not Available,62500.0,Not Available,0.3,62500,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,195207.5,3.1,Not Available,100,Not Available,612951.5,2-02387-0010,Not Available,Bronx,Not Available,2016-03-15T10:14:41.000,BRONX,Not Available,Not Available,Not Available,Not Available,195207.5,203.0,Ok,2039682.1,Not Available,Not Available,Not Available,Not Available,Not Available,62500.0,Not Available,04/13/2015 03:50 PM EDT,Not Available,True,Not Available,2101893,Not Available,Not Available,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Ok
2586171,Not Available,Ok,Not Available,250,Not Available,Not Available,Not Available,766.4,Not Available,126457.0,10517,24.88,Not Available,Not Available,Not Available,Restaurant,No,0,Not Available,Not Available,Not Available,4560209.7,71,Not Available,100,Not Available,19536824.2,1008150039,Not Available,NEW YORK,Not Available,2016-03-30T17:17:38.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,4560210.5,105.0,Ok,32180273.5,No,Not Available,Not Available,Not Available,Not Available,136974.0,Not Available,09/03/2014 11:20 PM EDT,Not Available,True,Not Available,1080614; 1080613,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
2966740,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,130.8,Not Available,91476.0,Not Available,Not Available,91476,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,349934.7,24.8,Not Available,100,Not Available,3111120.3,3037360001,Not Available,Brooklyn,Not Available,2016-03-22T15:21:16.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,349934.7,305.0,Ok,5399294.5,Not Available,Not Available,Not Available,Not Available,Not Available,91476.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,False,Not Available,3393340,Not Available,Not Available,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Ok
2653190,Not Available,Ok,Not Available,2,Not Available,Not Available,Not Available,535,Not Available,84000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Retail Store,No,0,Not Available,Not Available,Not Available,4792181.3,71.7,Not Available,100,Not Available,17766006.9,1008360007,Not Available,New York,Not Available,2016-03-17T12:10:05.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,4792179.9,105.0,Ok,15249179.9,Not Available,Not Available,Not Available,Not Available,Not Available,103000.0,Not Available,09/03/2014 11:20 PM EDT,Not Available,False,Not Available,1015868,Not Available,Not Available,Office,0,Not Available,Not Available,Possible Issue
4442348,80,Unable to Check (not enough data),No specific resident population,Not Available,Not Available,100,Not Available,0,Not Available,35000.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,100,Not Available,Not Available,4-06789-0015,Not Available,Flushing,Not Available,2016-03-09T09:42:34.000,QUEENS,Not Available,Not Available,Not Available,Not Available,Not Available,408.0,Ok,4477556.6,Not Available,Not Available,Not Available,Not Available,Not Available,35000.0,Not Available,03/08/2016 03:18 PM EST,Not Available,False,Not Available,4451548,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,10,Unable to Check (not enough data)
2910148,Not Available,Ok,Not Available,Not Available,Not Available,Not Available,Not Available,662.5,Not Available,66633.0,Not Available,Not Available,66633,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,3251134.8,159.8,Not Available,100,Not Available,17974639.5,3018730001,Not Available,Brooklyn,Not Available,2016-03-09T14:53:02.000,BROOKLYN,Not Available,Not Available,Not Available,Not Available,3251134.7,302.0,Ok,6880430.4,Not Available,Not Available,Not Available,Not Available,Not Available,66633.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,False,Not Available,3054124;3338794;3329738;3329739;3329740,Not Available,Not Available,Non-Refrigerated Warehouse,Not Available,Not Available,Not Available,Ok
2677868,100,Ok,Not Available,Not Available,Not Available,100,Not Available,346.9,Not Available,47303.0,Not Available,Not Available,Not Available,Not Available,Not Available,Parking,No,0,Not Available,Not Available,Not Available,986443,126.3,Not Available,100,Not Available,8337000.4,4-08358-0001,Not Available,Little Neck,Not Available,2016-03-23T11:20:23.000,QUEENS,Not Available,Not Available,Not Available,Not Available,986442.9,411.0,Ok,6476207.4,Not Available,Not Available,Not Available,Not Available,Not Available,52071.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,4315313;4315314;4315315;4315316,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,72,Ok
2678605,100,Ok,Not Available,Not Available,Not Available,100,Not Available,372.2,Not Available,52803.0,Not Available,Not Available,Not Available,Not Available,Not Available,Parking,No,0,Not Available,Not Available,Not Available,1133104.7,120.7,Not Available,100,Not Available,9058969,4083730002,Not Available,Little Neck,Not Available,2016-03-23T11:20:26.000,QUEENS,Not Available,Not Available,Not Available,Not Available,1133104.8,411.0,Ok,7077113,Not Available,Not Available,Not Available,Not Available,Not Available,56803.0,Not Available,09/03/2014 11:21 PM EDT,Not Available,True,Not Available,4456129;4456132;4456133;4456134;4456135;4456136;4456137;4456138;4456140;4456141;4456142;4456143;4456144;4456145;4456146;4456147;4456162;4456163;4456164;4456165;4456167;4456168;4456169;4456170;4456171;4456172;4456173;4456174,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,89,Ok
4398184,Not Available,Ok,Not Available,1300,Not Available,Not Available,Not Available,5826.8,Not Available,596887.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,50870872.8,125.8,Not Available,100,Not Available,188867046.9,1010277502,Not Available,New York,Not Available,2016-03-03T11:20:10.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,50870860.6,105.0,Ok,178657087.3,Not Available,Not Available,Not Available,Not Available,Not Available,596887.0,Not Available,04/28/2015 08:54 AM EDT,Not Available,False,Not Available,1024877,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
3526830,Not Available,Ok,Not Available,180.45,Not Available,Not Available,Not Available,128.5,Not Available,53100.0,Not Available,20.51,Not Available,Not Available,Not Available,Other - Entertainment/Public Assembly,Not Available,0,Not Available,1900,Not Available,1549727.7,25.4,Not Available,100,Not Available,4866145.2,1008020019,Not Available,NEW YORK CITY,Not Available,2016-03-21T14:18:08.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,1549727.8,105.0,Ok,9031067.7,Not Available,Not Available,Not Available,Not Available,Not Available,61000.0,Not Available,03/08/2016 11:05 AM EST,Not Available,True,Not Available,1015036,Not Available,Not Available,Office,Not Available,Not Available,Not Available,Ok
2964327,100,Ok,Not Available,Not Available,Not Available,100,Not Available,978.5,Not Available,172225.0,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,No,0,Not Available,Not Available,Not Available,2767851.9,74.5,Not Available,100,Not Available,18879444.1,1-01186-0025,Not Available,New York,Not Available,2016-03-01T12:11:55.000,MANHATTAN,Not Available,Not Available,Not Available,Not Available,2767852,107.0,Ok,20850435.2,Not Available,Not Available,Not Available,Not Available,Not Available,172225.0,Not Available,09/03/2014 11:22 PM EDT,Not Available,True,Not Available,1031099,Not Available,Not Available,Multifamily Housing,Not Available,Not Available,Not Available,Ok
