bin,the_geom,lm_orig,style_oth,hist_dist,mat_prim,shape_leng,lot,mat_other,mat_four,date_high,alt_arch_2,arch_build,circa,altered,notes,lm_new
3047826,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.92928795678581, 40.68055183916858], [-73.92935981739897, 40.68054407044358], [-73.92938197337669, 40.68066285110877], [-73.92931011263907, 40.68067061894709], [-73.92928795678581, 40.68055183916858]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Brick,127.681051069,54,0,0,1886,0,"W. J. Wilson (architect, builder)",1,0,0,0
3114982,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95622236601993, 40.65988592707548], [-73.95622560324126, 40.65988305205739], [-73.95622938887072, 40.65988059508759], [-73.95623363063349, 40.65987861556508], [-73.95623822443716, 40.65987716297854], [-73.95624305792084, 40.65987627150487], [-73.95624801636741, 40.65987596361323], [-73.95625297560899, 40.65987624646061], [-73.95625781739997, 40.65987711279788], [-73.95626242468667, 40.659878540968116], [-73.95626668396982, 40.65988049850964], [-73.9562704912217, 40.659882935854526], [-73.95629208346713, 40.65988159328624], [-73.95630536932703, 40.660005531031224], [-73.95623565056856, 40.66000986482791], [-73.95622236601993, 40.65988592707548]]]]}",0,0,Prospect Lefferts Gardens Historic District,Brick,131.206894804,87,0,0,1899,0,George Lawton,0,0,0,0
3399828,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97180533988359, 40.68719914184162], [-73.97185843618988, 40.68719311149186], [-73.9718659898794, 40.68723165171836], [-73.97181289354305, 40.68723768207154], [-73.97180533988359, 40.68719914184162]]]]}",0,0,Fort Greene Historic District,Not determined,58.1703071811,29,0,0,0,0,Not determined,0,0,0,0
3115156,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95533263106448, 40.65970068824016], [-73.9553270248525, 40.65964766904637], [-73.9553192600775, 40.659574223495], [-73.95533537821356, 40.659573234683805], [-73.95533378130771, 40.65955813330001], [-73.95535009337654, 40.65955713375595], [-73.95535169028604, 40.659572235139514], [-73.95538260801354, 40.65957033894146], [-73.95539284651662, 40.65956971165014], [-73.95540621764279, 40.65969617548637], [-73.95540323814922, 40.65969909740822], [-73.95539969957932, 40.659701649000915], [-73.95539568356692, 40.659703769060904], [-73.95539128356131, 40.65970540989692], [-73.95538660364967, 40.659706531926695], [-73.95538175027315, 40.65970711087745], [-73.95537683932805, 40.65970713058482], [-73.95537198315091, 40.65970659289343], [-73.95536729525426, 40.659705509554065], [-73.95536288559416, 40.65970390582387], [-73.95535885702267, 40.65970181956448], [-73.95535530174408, 40.65969929763855], [-73.95533263106448, 40.65970068824016]]]]}",0,0,Prospect Lefferts Gardens Historic District,Roman Brick,146.557339876,24,0,0,1899,0,George Lawton,0,0,0,0
3024617,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97229773650223, 40.673879372229045], [-73.97232998058526, 40.67383124925947], [-73.97245536772935, 40.67387995128516], [-73.97250106318779, 40.673897699661104], [-73.97248837625698, 40.67391663355907], [-73.97249458973624, 40.67392696125073], [-73.97248439639682, 40.67394217481615], [-73.97246881919607, 40.673945822678256], [-73.9723899173115, 40.67391517635309], [-73.97229773650223, 40.673879372229045]]]]}",0,0,Park Slope Historic District,Brownstone,148.858020992,8,0,0,1886,0,"Charles Werner (architect), William Gubbins (builder)",0,0,0,0
3055544,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96328330959773, 40.68825931908305], [-73.96335557723704, 40.68825068638241], [-73.9633800936551, 40.688369613297425], [-73.96330782588987, 40.68837824601334], [-73.96328330959773, 40.68825931908305]]]]}",0,0,Clinton Hill Historic District,Brownstone,128.292009119,26,0,0,1873,0,John S. King & William Vanse,1,0,0,0
3051995,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94531324559284, 40.6843240177853], [-73.94531016831972, 40.68430869947946], [-73.9453293704284, 40.68430646452315], [-73.94538265979497, 40.68430026007286], [-73.94539930097707, 40.68438309274877], [-73.94541078665415, 40.684440266430734], [-73.94533829384721, 40.68444870585431], [-73.94531324559284, 40.6843240177853]]]]}",0,0,Bedford Historic District,Brownstone,143.881109251,23,0,0,1882,0,Frederick D. Vrooman,1,0,0,0
3001345,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.98712339883798, 40.68564987347816], [-73.98719252598238, 40.68554742614342], [-73.98725503130251, 40.685571865821906], [-73.98718590422885, 40.68567431319381], [-73.98712339883798, 40.68564987347816]]]]}",0,0,Boerum Hill Historic District,Brick,122.897520586,54,0,0,1873,0,Not determined,0,1,0,0
3059102,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97005316740595, 40.68837191073876], [-73.97022353322224, 40.688352313848306], [-73.97031735664889, 40.688341521119376], [-73.97032243339311, 40.68836709340901], [-73.97026151469427, 40.68837410078688], [-73.97026531073047, 40.68839321966856], [-73.97023114125489, 40.688397149680355], [-73.9700620400304, 40.688416601928374], [-73.97005316740595, 40.68837191073876]]]]}",0,0,Fort Greene Historic District,Brownstone,181.132860867,49,0,0,1865,0,Alfred Treadwell (builder),1,0,0,0
3002572,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99447588184579, 40.6917274398725], [-73.99445109947533, 40.691720472311395], [-73.9944278976543, 40.691713947873936], [-73.99445666064226, 40.691654670290724], [-73.99447986244554, 40.691661193821886], [-73.99450298853894, 40.691667694832006], [-73.99465868873543, 40.69171146439587], [-73.99462992590264, 40.69177074383025], [-73.99447588184579, 40.6917274398725]]]]}",0,0,Brooklyn Heights Historic District,Brick,165.494650813,13,0,0,1846,0,Not determined,0,1,A fourth story has been added to No. 41.,0
3121328,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95984378685934, 40.63376863801958], [-73.9599255329186, 40.633757597357], [-73.9599504063278, 40.633864473341646], [-73.95975983580601, 40.633890213885785], [-73.95973672527964, 40.63379090734157], [-73.95984554945802, 40.633776208399766], [-73.95984378685934, 40.63376863801958]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Wood Frame,186.528188325,19,0,Concrete Block,1908,0,Benjamin Driesler,1,0,0,0
3018966,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97500570690686, 40.67866807993406], [-73.97508300180272, 40.6785542257358], [-73.97515049637757, 40.67858078299834], [-73.97507320274853, 40.67869463814238], [-73.97500570690686, 40.67866807993406]]]]}",0,0,Park Slope Historic District,Brownstone,135.534096459,68,0,0,1872,0,John Gordon & Owen Nolan (builders),0,0,0,0
3047134,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.93155081234048, 40.68216300503422], [-73.93154530363194, 40.682134138470246], [-73.93156466162402, 40.68213199775565], [-73.93157017034093, 40.68216086431869], [-73.9316099877435, 40.682156461062505], [-73.93163397583695, 40.68228217631747], [-73.93157480032492, 40.68228872030135], [-73.93155081234048, 40.68216300503422]]]]}",0,0,Bedford Stuyvesant / Expanded Stuyvesant Heights Historic District,Limestone,146.989185084,9,0,0,1896,0,Arthur Taylor,0,0,0,0
3053241,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94780825629486, 40.68102487386645], [-73.94792335266779, 40.68101307524587], [-73.94793339593129, 40.68106986352649], [-73.94779384970879, 40.6810841680042], [-73.94778380537922, 40.681027379710976], [-73.94780825629486, 40.68102487386645]]]]}",0,0,Bedford Historic District,Brick,119.860478299,27,0,0,1880,0,Parfitt Brothers,1,0,0,0
3027843,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9710460121392, 40.68021050013811], [-73.97106328988065, 40.680162303552336], [-73.97109891692902, 40.68016970572956], [-73.97120511212108, 40.68019176884148], [-73.97118783565729, 40.680239965448656], [-73.9710546864944, 40.680212302448794], [-73.9710460121392, 40.68021050013811]]]]}",0,0,Prospect Heights Historic District,Brownstone,117.953019803,2,0,0,1880,0,Not determined,1,0,0,0
3030080,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94904621078186, 40.67709517959602], [-73.94904719789434, 40.677085042037405], [-73.949059111139, 40.67696273848913], [-73.9490817633066, 40.676964017341355], [-73.94908239634171, 40.676957515904476], [-73.94909709185197, 40.67694782296174], [-73.94911638853307, 40.676948913015536], [-73.94913149496077, 40.67696028779448], [-73.94913086193046, 40.676966789231635], [-73.94911796053229, 40.677099230345966], [-73.94907526763825, 40.677096819690526], [-73.94907189085923, 40.677096629087885], [-73.9490686517691, 40.677129880063944], [-73.94904297167969, 40.67712842967087], [-73.94904621078186, 40.67709517959602]]]]}",0,0,Crown Heights North Historic District,Roman Brick,168.724754302,64,0,0,1892,0,George P. Chappell,1,0,0,0
3115351,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95910500975681, 40.658272375139695], [-73.95912944774341, 40.6582708718579], [-73.95913177083602, 40.65826778571188], [-73.95913477008605, 40.6582650573111], [-73.95913835084255, 40.65826277217113], [-73.95914240309257, 40.65826100049305], [-73.95914679909524, 40.65825979716302], [-73.9591514052071, 40.658259199955246], [-73.95915607715573, 40.65825922682874], [-73.95916067067917, 40.65825987683184], [-73.95916504271045, 40.658261130102396], [-73.9591690584705, 40.65826294877075], [-73.95917259383475, 40.658265274259556], [-73.95917553887647, 40.65826803628914], [-73.95918844448362, 40.65838971419092], [-73.95911791641876, 40.65839405304975], [-73.95910500975681, 40.658272375139695]]]]}",0,0,Prospect Lefferts Gardens Historic District,Limestone,130.939560896,89,0,0,1911,0,Benjamin Driesler,0,0,0,0
3052684,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94721157931608, 40.68256128161212], [-73.9472672426674, 40.68255472707749], [-73.947269272915, 40.68256472011373], [-73.9473008791272, 40.68272026240301], [-73.94724521564108, 40.68272681695369], [-73.94721157931608, 40.68256128161212]]]]}",0,0,Bedford Historic District,Brownstone,153.297236909,37,0,0,1882,0,Isaac D. Reynolds,1,0,0,0
3179085,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9601817639299, 40.63082020478283], [-73.96032371838648, 40.630806667718154], [-73.96034043155932, 40.630908389864814], [-73.96015384232221, 40.63092618445527], [-73.96014437234453, 40.63086854522282], [-73.96017599122757, 40.630865530433226], [-73.96017195284679, 40.63084095385693], [-73.96018496848747, 40.630839712946276], [-73.9601817639299, 40.63082020478283]]]]}",0,0,Fiske Terrace-Midwood Park Historic District,Wood Frame,179.0900441,15,0,0,1910,0,Slee & Bryson,1,0,0,0
3002950,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99491744169053, 40.69024956240675], [-73.9949181137667, 40.69024815493436], [-73.9949433438153, 40.69019532023454], [-73.99496886844842, 40.69014186598855], [-73.99498418060543, 40.690109798480876], [-73.99505547276023, 40.69012952280558], [-73.99503957138614, 40.690162824000325], [-73.99500780172106, 40.69022935524382], [-73.99498873397525, 40.69026928677244], [-73.99492250501129, 40.69025096292826], [-73.99491744169053, 40.69024956240675]]]]}",0,0,Cobble Hill Historic District,Brick,150.431511632,22,0,0,1852,0,Not determined,0,0,0,0
3115430,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95570795971209, 40.658484137160144], [-73.9557217246073, 40.65860582478623], [-73.95564851627294, 40.65861062695366], [-73.95563475151006, 40.658488939318936], [-73.95563763982675, 40.65848611010872], [-73.95564106593547, 40.65848363681001], [-73.95564495175296, 40.65848157792619], [-73.95564920856381, 40.658479978448725], [-73.95565373937838, 40.65847887796311], [-73.95565843775819, 40.65847829894106], [-73.95566319845267, 40.65847825665084], [-73.95566791267319, 40.65847875195102], [-73.95567246927504, 40.658479772191576], [-73.95567676658005, 40.658481294820334], [-73.95568070528321, 40.65848328467901], [-73.95568419318101, 40.65848569670625], [-73.95570795971209, 40.658484137160144]]]]}",0,0,Prospect Lefferts Gardens Historic District,Brick,131.780973875,81,0,0,1897,0,Levi Fowler,0,0,0,0
3052002,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94485557197233, 40.684384681319855], [-73.94491396513845, 40.68437788339212], [-73.94493756360434, 40.68449535773654], [-73.9448791703387, 40.68450215477572], [-73.94485557197233, 40.684384681319855]]]]}",0,0,Bedford Historic District,Brownstone,119.360090744,30,0,0,1886,0,George H. Stone (attributed),1,0,0,0
3032299,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.94839589909027, 40.671407272251194], [-73.94839909739616, 40.67137330624346], [-73.94840755821029, 40.67128346921442], [-73.94846990674017, 40.67128687318993], [-73.9484596489158, 40.67139579944512], [-73.94845824773556, 40.671410676232846], [-73.94844778413614, 40.671418541149045], [-73.94842853870936, 40.671417490627256], [-73.94841650220698, 40.67140839722935], [-73.94839589909027, 40.671407272251194]]]]}",0,0,Crown Heights North II Historic District,Brownstone,127.646135785,30,0,0,1899,0,Frederick L. Hine,0,0,0,0
3003053,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.99619863062226, 40.689505233205146], [-73.99625903382966, 40.68937813493766], [-73.9963144921697, 40.689393406731114], [-73.99625408905443, 40.68952050412699], [-73.99619863062226, 40.689505233205146]]]]}",0,0,Cobble Hill Historic District,Not determined,131.195375964,46,0,0,1880,0,Not determined,0,0,0,0
3117207,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95889529995118, 40.648801613533934], [-73.95888669188044, 40.64875504468453], [-73.95888429387858, 40.648742070968545], [-73.95894868425121, 40.64873516538676], [-73.95894959514366, 40.648740092444484], [-73.95895747265857, 40.64878270505415], [-73.95896800391814, 40.648839669260475], [-73.95894273511105, 40.64884237980603], [-73.95895145989503, 40.64888957545274], [-73.95891359153505, 40.648893636773366], [-73.9588970764868, 40.64880430311482], [-73.9588965544638, 40.64880147890467], [-73.95889529995118, 40.648801613533934]]]]}",0,0,Albemarle-Kenmore Terraces Historic District,Red Brick,147.716064214,121,0,0,1917,0,Slee & Bryson,0,0,0,0
3056059,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96495402593483, 40.68587217135486], [-73.96496014576272, 40.68586251250693], [-73.96498662076066, 40.68585984423862], [-73.96499390390899, 40.685867315315654], [-73.96506944619881, 40.68585970191474], [-73.96506595277943, 40.68583961039212], [-73.96517626776418, 40.685828492767016], [-73.96518717980355, 40.68589123666362], [-73.96488197834651, 40.68592199552804], [-73.96487470383984, 40.68588016534413], [-73.96495402593483, 40.68587217135486]]]]}",0,0,Clinton Hill Historic District,Wood Frame,220.088151484,23,0,0,1860,0,Not determined,1,0,0,0
3065064,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.95519203346572, 40.727591571968766], [-73.95525458986393, 40.72770108286924], [-73.95526002498565, 40.72771059705667], [-73.955266305467, 40.727721592008876], [-73.95521330495028, 40.72773911421993], [-73.95517362410294, 40.727752232701214], [-73.9550993522489, 40.72762221170124], [-73.95519203346572, 40.727591571968766]]]]}",0,0,Greenpoint Historic District,Brick,159.317863453,28,0,0,1879,0,Not determined,1,0,0,0
3117565,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.96489254539519, 40.64577076900723], [-73.96489065438003, 40.645758407919566], [-73.96485614865536, 40.64576146904702], [-73.9648509575254, 40.64572751703061], [-73.96487186667214, 40.645725662048484], [-73.96486943840323, 40.64570978877599], [-73.96488303614332, 40.645708581732265], [-73.96491572226542, 40.64570568213477], [-73.96491218059214, 40.645682516128524], [-73.96497261784896, 40.64567715485752], [-73.96496854242805, 40.645650500984004], [-73.96506550823663, 40.64564189901488], [-73.96506947294253, 40.64566782973546], [-73.96510742858425, 40.64566446251402], [-73.96512026416958, 40.645748406394496], [-73.96508263484965, 40.645753906145885], [-73.96489254539519, 40.64577076900723]]]]}",0,0,Prospect Park South Historic District,Wood Frame,228.116869793,62,0,0,1899,0,John J. Petit,0,0,0,0
3026445,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.97980393155875, 40.662941099036814], [-73.9798955974699, 40.66283185546225], [-73.9799153101813, 40.66284144670194], [-73.97993031798015, 40.662837652744926], [-73.97995002242143, 40.662847240375164], [-73.97995480774651, 40.662860665204285], [-73.97988016623243, 40.662949621373535], [-73.97986314307498, 40.66296990882586], [-73.979852544165, 40.66296475151482], [-73.97980393155875, 40.662941099036814]]]]}",0,0,Park Slope Historic District,Not determined,136.390116554,61,0,0,1897,0,"William M. Calder (architect, builder)",0,0,0,0
3025726,"{'type': 'MultiPolygon', 'coordinates': [[[[-73.9774687179036, 40.66688806912855], [-73.97755581547054, 40.66678479248975], [-73.97760850589096, 40.66681055750954], [-73.97752502866626, 40.666909540335396], [-73.9775214071892, 40.666913834187575], [-73.9775180065064, 40.666912170270415], [-73.9774687179036, 40.66688806912855]]]]}",0,0,Park Slope Historic District,Limestone,124.177043033,73,0,0,1900,0,Not determined,1,0,0,0
